,link,title,summary,published_date,keywords,external_links
22,https://philadelphia.cbslocal.com/2021/12/04/carroll-park-kensington-philadelphia-pennsylvania-gun-violence-shooting-double-lansdowne-avenue-westmoreland-homicide/,"21-Year-Old Dead, 2 Injured During Saturday Night Shootings Across Philadelphia","PHILADELPHIA (CBS) — Philadelphia police are investigating two separate shootings that killed one man and injured two people. The shootings happened in the city's Carroll Park and Kensington neighborhoods.The first shooting happened around 6:57 p.m. Saturday in the 6200 block of Lansdowne Avenue in Carroll Park.READ MORE: 6 Pedestrians Hit By Driver While Leaving Chester Church, Police SayThe department said a 48-year-old man was shot twice in the side and once in the arm. Officials said he is in stable condition at a local hospital.",2021-12-04 20:22:38,"['carroll park', ' kensington', ' philadelphia', ' pennsylvania', ' gun violence', ' shooting', ' double', ' lansdowne avenue', ' westmoreland', ' homicide']","{'https://philadelphia.cbslocal.com/2021/12/04/donald-grier-townsend-new-castle-county-delaware-triple-homicide/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-commerce-director-michael-rashid-resigns-anti-semitic-abused-staff/', 'https://philadelphia.cbslocal.com/2021/12/04/chester-pedestrians-church-driver-crash-police/', 'https://philadelphia.cbslocal.com/2021/12/06/ben-simmons-damian-lillard-philadelphia-sixers-portland-trail-blazers/', 'https://philadelphia.cbslocal.com/2021/12/04/kristhie-alcazar-new-jersey-penns-grove-salem-county-mother-infant-stabbing-murder/', 'https://philadelphia.cbslocal.com/2021/12/05/doylestown-buckingham-township-bucks-county-house-fire-man-dead/', 'https://philadelphia.cbslocal.com/2021/12/04/covid19-omicron-variant-reported-philadelphia-new-jersey/', 'https://philadelphia.cbslocal.com/2021/12/04/carroll-park-kensington-philadelphia-pennsylvania-gun-violence-shooting-double-lansdowne-avenue-westmoreland-homicide/', 'https://philadelphia.cbslocal.com/2021/12/04/philadelphia-winter-holiday-parade-hanukkah-christmas-kwanzaa-chinese-new-year-charlie-manuel/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-shooting-kensington-gun-violence-men-dead/'}"
23,https://news.yahoo.com/young-teen-shot-18-times-185700832.html,Young teen shot 18 times while waiting for bus in Northern Philadelphia,"A 14-year-old boy in Northern Philadelphia was shot more than a dozen times while he waited for his ride home from school.

Samir Johnson was standing at a SEPTA bus stop on Monday when he was ambushed by a pair of armed assailants around 3:30 p.m., police said.

At least 36 shots were fired in the daylight attack, 18 of which struck the teen, who died at Temple University hospital a short time later. He was the third gunshot victim in two days to be pronounced dead at the local medical facility.",2021-12-01 18:57:00,[],set()
24,https://news.yahoo.com/two-men-charged-death-philadelphia-174921891.html,Two men charged in death of Philadelphia teen shot 18 times while waiting for bus,"Two men were arrested on murder charges in the death of a 14-year-old Philadelphia boy who was shot 18 times while he was waiting for a bus.

Authorities are searching for three other people, police spokesman Eric McLaurin said Thursday.

Samir Jefferson. (Family photo)

The district attorney's office identified the two men who were arrested as Kyair Garnett, 21, and Qadir Johnson, 20. They were charged with murder, conspiracy, reckless endangerment, tampering with evidence and other offenses.

Garnett was also charged with receipt of stolen property and unauthorized use of an automobile.",2021-12-02 23:49:20,[],set()
25,https://www.nbcnews.com/news/us-news/two-men-charged-death-philadelphia-teen-shot-18-waiting-bus-rcna7379,Two men charged in death of Philadelphia teen shot 18 times while waiting for bus,"Two men were arrested on murder charges in the death of a 14-year-old Philadelphia boy who was shot 18 times while waiting for a bus. Authorities are searching for three other people, police spokesman Eric McLaurin said Thursday. The two men arrested were identified by the district attorney's office as Kyair Garnett, 21, and Qadir Johnson, 20. They were charged with murder, conspiracy, reckless endangerment, tampering with evidence and other offenses. Samir Jefferson.Family photoGarnett was also charged with receipt of stolen property and unauthorized use of an automobile.",2021-12-02 19:00:00,[],set()
26,https://philadelphia.cbslocal.com/2021/11/29/kanye-davis-north-philadelphia-shooting-deadly-gun-violence-diamond-street-teen/,"16-Year-Old, Kanye Davis, Shot 8 Times In Deadly North Philadelphia Shooting, Police Say","(CBS3)November 29, 2021 A 16-year-old boy is dead after being shot eight times in North Philadelphia Sunday night. The victim was identified as Kanye Davis, police say.The shooting happened in the 400 block of Diamond Street at 8 p.m.The department said officers found the victim with eight gunshot wounds throughout the body inside a Nissan. He was pronounced dead at the hospital. CBS Local Digital Media personalizes the global reach of CBS-owned and operated television and radio stations with a local perspective.",2021-11-29 22:21:00,"['north philadelphia', ' shooting', ' deadly', ' gun violence', ' diamond street', ' teen', '']","{'https://philadelphia.cbslocal.com/2021/12/04/donald-grier-townsend-new-castle-county-delaware-triple-homicide/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-commerce-director-michael-rashid-resigns-anti-semitic-abused-staff/', 'https://philadelphia.cbslocal.com/2021/12/04/chester-pedestrians-church-driver-crash-police/', 'https://philadelphia.cbslocal.com/2021/12/06/ben-simmons-damian-lillard-philadelphia-sixers-portland-trail-blazers/', 'https://philadelphia.cbslocal.com/2021/12/04/kristhie-alcazar-new-jersey-penns-grove-salem-county-mother-infant-stabbing-murder/', 'https://philadelphia.cbslocal.com/2021/12/05/doylestown-buckingham-township-bucks-county-house-fire-man-dead/', 'https://philadelphia.cbslocal.com/2021/12/04/covid19-omicron-variant-reported-philadelphia-new-jersey/', 'https://philadelphia.cbslocal.com/2021/12/04/carroll-park-kensington-philadelphia-pennsylvania-gun-violence-shooting-double-lansdowne-avenue-westmoreland-homicide/', 'https://philadelphia.cbslocal.com/2021/12/04/philadelphia-winter-holiday-parade-hanukkah-christmas-kwanzaa-chinese-new-year-charlie-manuel/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-shooting-kensington-gun-violence-men-dead/'}"
27,https://www.nbcnews.com/news/us-news/teen-shot-18-waiting-bus-take-home-school-police-say-rcna7113,"Teen shot 18 times while waiting for bus to take him home from school, police say","PHILADELPHIA — A 14-year-old Philadelphia boy waiting for a bus to take him home from school was shot 18 times and killed Monday afternoon, police said.Samir Jefferson.Family photoSamir Jefferson was waiting at a bus stop shortly before 3:30 p.m. Monday in a North Philadelphia neighborhood when two unknown shooters fired at least 36 shots, a Philadelphia police spokesperson said in an emailed incident report.Police said Jefferson was shot 18 times throughout his body. The boy died at a hospital a short time later.",2021-12-01 10:47:12,[],set()
28,https://philadelphia.cbslocal.com/2021/12/03/philadelphia-road-rage-shooting-deadly-gun-violence-roosevelt-boulevard/,"21-Year-Old Killed In Road Rage Shooting On Roosevelt Boulevard, Police Say","PHILADELPHIA (CBS) — The search is on for multiple suspects after a deadly road rage incident on Roosevelt Boulevard in Philadelphia. The shooting happened just after 7 p.m. Thursday.Philadelphia police said the shooting happened after a car crash. A vehicle driving southbound on the boulevard extension near Fox Street rear ended the victim's vehicle. The victim, a 21-year-old, was a passenger in the car. He was riding with his brother.READ MORE: Family, Friends Hold Candlelight Vigil For Slain Temple University Student Samuel CollingtonWhen the victim's brother pulled over to get the other driver's information, someone got out and shot the victim at least twice in the torso.",2021-12-03 05:16:15,"['philadelphia', ' road rage', ' shooting', ' deadly', ' gun violence', ' roosevelt boulevard', ' eddie rodriguez']","{'https://philadelphia.cbslocal.com/2021/12/04/donald-grier-townsend-new-castle-county-delaware-triple-homicide/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-commerce-director-michael-rashid-resigns-anti-semitic-abused-staff/', 'https://philadelphia.cbslocal.com/2021/12/04/chester-pedestrians-church-driver-crash-police/', 'https://philadelphia.cbslocal.com/2021/12/06/ben-simmons-damian-lillard-philadelphia-sixers-portland-trail-blazers/', 'https://philadelphia.cbslocal.com/2021/12/04/kristhie-alcazar-new-jersey-penns-grove-salem-county-mother-infant-stabbing-murder/', 'https://philadelphia.cbslocal.com/2021/12/05/doylestown-buckingham-township-bucks-county-house-fire-man-dead/', 'https://philadelphia.cbslocal.com/2021/12/04/covid19-omicron-variant-reported-philadelphia-new-jersey/', 'https://philadelphia.cbslocal.com/2021/12/04/carroll-park-kensington-philadelphia-pennsylvania-gun-violence-shooting-double-lansdowne-avenue-westmoreland-homicide/', 'https://philadelphia.cbslocal.com/2021/12/04/philadelphia-winter-holiday-parade-hanukkah-christmas-kwanzaa-chinese-new-year-charlie-manuel/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-shooting-kensington-gun-violence-men-dead/'}"
29,https://www.huffpost.com/entry/teen-killed-bus-stop-philadelphia_n_61a764b2e4b0f398af1a5c1f,Teenager Shot 18 Times And Killed While Waiting For Bus In Philadelphia,"PHILADELPHIA (AP) — A 14-year-old Philadelphia boy waiting for a bus to take him home from school was shot 18 times and killed Monday afternoon, police said.Samir Jefferson was waiting at a bus stop shortly before 3:30 p.m. Monday in a North Philadelphia neighborhood when two unknown shooters fired at least 36 shots, a Philadelphia police spokesperson said in an emailed incident report.Police said Jefferson was shot 18 times throughout his body. The boy died at a local hospital a short time later.",2021-12-01 12:09:38,['Philadelphia'],set()
30,https://www.newsweek.com/two-men-charged-murder-teen-shot-18-times-waiting-bus-police-arrest-3-more-1655492,"Two men charged with murder of teen shot 18 times waiting for bus, police to arrest 3 more","Two men were arrested and charged in the death of Samir Jefferson, a 14-year-old Philadelphia teen who was fatally shot on Monday.Jefferson was waiting for the bus after school on Monday when two men got out of a car and chased him down the street, firing at least 36 rounds, 18 of which hit the 14-year-old. Police haven't released the motive for the shooting but announced on Wednesday they had arrested suspects Qadir Johnson and Kyair Garnett.An initial release from the Philadelphia District Attorney's office put Johnson as age 26 and Garnett as 21-years-old.",2021-12-02 18:50:50,[],[]
31,https://philadelphia.cbslocal.com/2021/11/30/samuel-sean-collington-temple-student-killed-attempted-robbery-person-of-interest-surveillance-video/,"Philadelphia Police To ID Person Of Interest In Deadly Shooting Of Temple Student Samuel Sean Collington, Confirm They Have Surveillance Video Of Shooting","PHILADELPHIA (CBS) – Philadelphia Police confirm they are 'finalizing' the ID of a person of interest in the homicide of Temple University student Samuel Sean Collington, who was killed during an attempted robbery over the weekend. Police tell CBS3 they have obtained surveillance video capturing the deadly shooting.
BREAKING: Philadelphia Police confirm they are 'finalizing' the ID of a person of interest in homicide of Temple U. student Samuel Collington; confirm they have obtained surveillance video capturing the deadly shooting.",2021-11-30 12:02:25,"['latif williams  samuel sean collington', ' temple student killed attempted robbery', ' person of interest', ' surveillance video', ' killed off campus']","{'https://philadelphia.cbslocal.com/2021/12/04/donald-grier-townsend-new-castle-county-delaware-triple-homicide/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-commerce-director-michael-rashid-resigns-anti-semitic-abused-staff/', 'https://philadelphia.cbslocal.com/2021/12/04/chester-pedestrians-church-driver-crash-police/', 'https://philadelphia.cbslocal.com/2021/12/06/ben-simmons-damian-lillard-philadelphia-sixers-portland-trail-blazers/', 'https://philadelphia.cbslocal.com/2021/12/04/kristhie-alcazar-new-jersey-penns-grove-salem-county-mother-infant-stabbing-murder/', 'https://philadelphia.cbslocal.com/2021/12/05/doylestown-buckingham-township-bucks-county-house-fire-man-dead/', 'https://philadelphia.cbslocal.com/2021/12/04/covid19-omicron-variant-reported-philadelphia-new-jersey/', 'https://philadelphia.cbslocal.com/2021/12/04/carroll-park-kensington-philadelphia-pennsylvania-gun-violence-shooting-double-lansdowne-avenue-westmoreland-homicide/', 'https://philadelphia.cbslocal.com/2021/12/04/philadelphia-winter-holiday-parade-hanukkah-christmas-kwanzaa-chinese-new-year-charlie-manuel/', 'https://philadelphia.cbslocal.com/2021/12/05/philadelphia-shooting-kensington-gun-violence-men-dead/'}"
32,https://www.newsweek.com/14-year-old-shot-18-times-while-waiting-bus-after-school-1654569,14-year-old shot 18 times while waiting for bus after school,"A 14-year-old boy who was waiting for a SEPTA bus to take him home from school in Philadelphia was shot 18 times Monday afternoon and died shortly after, police said.Authorities identified the boy as Samir Jefferson, the latest victim among the hundreds of homicides in the Pennsylvania city since the beginning of the year, the Associated Press reported.Jefferson was waiting at a bus stop in a North Philadelphia neighborhood just before 3:30 p.m. Two unknown shooters exited a vehicle, approached him and began firing, NBC 10 reported.",2021-11-30 19:21:16,[],[]
33,https://abcnews.go.com/US/wireStory/teen-shot-18-times-waiting-bus-philadelphia-81468380,Teen shot 18 times while waiting for bus in Philadelphia,"A 14-year-old Philadelphia boy waiting for a bus to take him home from school was shot 18 times and killed Monday afternoon, police saidPHILADELPHIA -- A 14-year-old Philadelphia boy waiting for a bus to take him home from school was shot 18 times and killed Monday afternoon, police said.Samir Jefferson was waiting at a bus stop shortly before 3:30 p.m. Monday in a North Philadelphia neighborhood when two unknown shooters fired at least 36 shots, a Philadelphia police spokesperson said in an emailed incident report.",2021-11-30 17:30:00,"['General news', ' Homicide', ' Violent crime', ' Crime', ' Shootings', ' School shootings', ' Philadelphia', ' Pennsylvania', ' United States', ' North America']",set()
